0
350.8230821788893
348.61379881445936
376.0485093051912
345.63794903872235
324.2077844063731
356.14363108942405
361.5092083912204
410.46549897354777
447.43403059955824
317.659734093897
0
8.461510779047677
8.905500057810286
9.971032881207117
5.295056172651358
11.6770877629061
8.255555046177697
13.173776106001045
11.97941198040034
-3.693732630450723
10.056610600812276
0
-0.7505274559570789
0.5727239466111496
-5.143820918725427
7.689179581586985
0.4723684157654696
3.052666664897418
8.113617168546185
8.851002677027632
-0.317104356865076
-2.693563358142578
,5.093347142391747,0.23993927710051222
,7.588544958995711,-6.474312726621326
,2.3085183111949923,10.084516232108806
,3.85189185489301,4.9244247979273705
,3.5305833956755093,3.4052653654508847
,10.08427317579682,1.466272891406191
,-4.197744443936064,8.17491451460086
,2.1380784564395037,-3.246363415522922
,11.59670922974366,3.70549980200904
,3.569827398191797,2.643556734418066
350.8230821788893,,
348.61379881445936,,
376.0485093051912,,
345.63794903872235,,
324.2077844063731,,
356.14363108942405,,
361.5092083912204,,
410.46549897354777,,
447.43403059955824,,
317.659734093897,,
,12.247052994170932,3.326028127592549
,10.872326019689684,1.14003577186304
,4.743864007117012,1.3602254438961534
,-2.1020464750517305,1.9515573496339242
,-0.48380892575750356,6.235064543015678
,8.357791878121924,11.258974020037455
,-6.6016789883869915,-3.7040056478275254
,16.271161317108547,11.980894537053246
,11.800045851264068,2.624500055025962
,2.9654437850090103,16.190248796900423
350.8230821788893,,
348.61379881445936,,
376.0485093051912,,
345.63794903872235,,
324.2077844063731,,
356.14363108942405,,
361.5092083912204,,
410.46549897354777,,
447.43403059955824,,
317.659734093897,,
